"","minuto","sb.tor1","sb.tor2","sb.gelb1","sb.gelb2","sb.gelbrot1","sb.gelbrot2","sb.wechsel1","sb.wechsel2","sb.11m1","sb.11m2","position_1","games_1","wins_1","draws_1","losses_1","goals_1","saldo_1","points_1","position_2","games_2","wins_2","draws_2","losses_2","goals_2","saldo_2","points_2","nome.x","nome.y","vencedor"
"28",28,1,0,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"29",29,1,0,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"30",30,1,0,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"31",31,1,0,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"32",32,1,0,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"33",33,1,0,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"34",34,1,0,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"35",35,1,0,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"36",36,1,0,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"37",37,1,0,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"38",38,1,1,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"39",39,1,1,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"40",40,1,1,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"41",41,1,1,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"42",42,1,1,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"43",43,1,1,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"44",44,1,1,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"45",45,1,1,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"46",46,1,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"47",47,1,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"48",48,1,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"49",49,1,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"50",50,1,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"51",51,1,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"52",52,1,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"53",53,1,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"54",54,1,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"55",55,1,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"56",56,1,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"57",57,1,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"58",58,1,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"59",59,1,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"60",60,1,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"61",61,2,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"62",62,2,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"63",63,2,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"64",64,2,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"65",65,2,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"66",66,2,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"67",67,2,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"68",68,2,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"69",69,2,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"70",70,2,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"71",71,2,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"72",72,2,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"73",73,2,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"74",74,2,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"75",75,2,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"76",76,2,2,1,1,0,0,0,1,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"77",77,2,2,1,1,0,0,1,2,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"78",78,2,2,1,1,0,0,1,2,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"79",79,2,2,1,1,0,0,1,2,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"80",80,2,2,1,1,0,0,1,2,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"81",81,2,2,1,1,0,0,1,2,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"82",82,2,2,1,1,0,0,1,2,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"83",83,2,2,1,1,0,0,1,2,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"84",84,2,2,1,2,0,0,1,2,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"85",85,2,2,1,3,0,0,1,2,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"86",86,2,2,1,3,0,0,2,2,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"87",87,2,2,1,3,0,0,2,2,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"88",88,2,2,1,3,0,0,2,2,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"89",89,2,2,2,3,0,0,2,2,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
"90",90,2,2,2,3,0,0,2,2,0,0,6,12,6,2,4,17,-2,20,13,12,4,1,7,24,4,13,"HullCity","ManCity","TIE"
